Player,AV,Age,Pos,-9999
Joseph Addai,15,23,RB,AddaJo00
Joseph Addai,14,24,RB,AddaJo00
Joseph Addai,7,25,RB,AddaJo00
Joseph Addai,10,26,RB,AddaJo00
Joseph Addai,5,27,RB,AddaJo00
Joseph Addai,3,28,RB,AddaJo00
Jay Ajayi,2,22,RB,AjayJa00
Jay Ajayi,10,23,RB,AjayJa00
Jay Ajayi,7,24,RB,AjayJa00
Anthony Allen,1,24,RB,AlleAn01
Javorius Allen,5,24,RB,AlleJa01
Javorius Allen,0,25,RB,AlleJa01
Javorius Allen,7,26,RB,AlleJa01
Javorius Allen,2,27,RB,AlleJa01
Javorius Allen,0,28,RB,AlleJa01
Deon Anderson,1,24,FB,AndeDe01
Deon Anderson,0,25,FB,AndeDe01
Deon Anderson,0,26,FB,AndeDe01
Ryquell Armstead,2,23,RB,ArmsRy00
J.J. Arrington,3,22,RB,ArriJ.00
J.J. Arrington,2,23,RB,ArriJ.00
J.J. Arrington,3,24,RB,ArriJ.00
J.J. Arrington,5,25,RB,ArriJ.00
Cameron Artis-Payne,1,27,RB,ArtiCa00
Cameron Artis-Payne,1,28,RB,ArtiCa00
B.J. Askew,0,23,FB,AskeB.00
B.J. Askew,0,24,FB,AskeB.00
B.J. Askew,0,25,FB,AskeB.00
B.J. Askew,1,26,FB,AskeB.00
B.J. Askew,2,27,FB,AskeB.00
B.J. Askew,1,28,FB,AskeB.00
Montee Ball,5,23,RB,BallMo00
Kalen Ballage,2,23,RB,BallKa00
Kalen Ballage,1,24,RB,BallKa00
Kalen Ballage,3,25,RB,BallKa00
Kalen Ballage,0,26,RB,BallKa00
Vick Ballard,5,22,RB,BallVi00
Marion Barber III,4,22,RB,BarbMa01
Marion Barber III,7,23,RB,BarbMa01
Marion Barber III,11,24,RB,BarbMa01
Marion Barber III,8,25,RB,BarbMa01
Marion Barber III,8,26,RB,BarbMa01
Marion Barber III,3,27,RB,BarbMa01
Marion Barber III,3,28,RB,BarbMa01
Kenjon Barner,0,24,RB,BarnKe00
Kenjon Barner,1,26,RB,BarnKe00
Kenjon Barner,1,27,RB,BarnKe00
Kenjon Barner,1,28,RB,BarnKe00
Kenjon Barner,0,29,RB,BarnKe00
Kenjon Barner,1,30,RB,BarnKe00
Baron Batch,1,25,RB,BatcBa00
Jarrod Baxter,0,23,FB,BaxtJa00
Jarrod Baxter,0,25,FB,BaxtJa00
Jarrod Baxter,0,26,FB,BaxtJa00
Le'Veon Bell,8,21,RB,BellLe00
Le'Veon Bell,17,22,RB,BellLe00
Le'Veon Bell,15,24,RB,BellLe00
Le'Veon Bell,15,25,RB,BellLe00
Le'Veon Bell,5,27,RB,BellLe00
Le'Veon Bell,3,28,RB,BellLe00
Le'Veon Bell,0,29,RB,BellLe00
Tatum Bell,3,23,RB,BellTa00
Tatum Bell,8,24,RB,BellTa00
Tatum Bell,8,25,RB,BellTa00
Cedric Benson,2,23,RB,BensCe00
Cedric Benson,5,24,RB,BensCe00
Cedric Benson,5,25,RB,BensCe00
Cedric Benson,3,26,RB,BensCe00
Cedric Benson,9,27,RB,BensCe00
Cedric Benson,7,28,RB,BensCe00
Cedric Benson,7,29,RB,BensCe00
Giovani Bernard,9,22,RB,BernGi00
Giovani Bernard,7,23,RB,BernGi00
Giovani Bernard,10,24,RB,BernGi00
Giovani Bernard,4,25,RB,BernGi00
Giovani Bernard,7,26,RB,BernGi00
Giovani Bernard,3,27,RB,BernGi00
Giovani Bernard,2,28,RB,BernGi00
Giovani Bernard,5,29,RB,BernGi00
Giovani Bernard,1,30,RB,BernGi00
Giovani Bernard,0,31,RB,BernGi00
Jahvid Best,8,21,RB,BestJa00
Ladell Betts,3,23,RB,BettLa00
Ladell Betts,3,24,RB,BettLa00
Ladell Betts,3,25,RB,BettLa00
Ladell Betts,4,26,RB,BettLa00
Ladell Betts,12,27,RB,BettLa00
Ladell Betts,3,28,RB,BettLa00
Ladell Betts,3,29,RB,BettLa00
Ladell Betts,3,30,RB,BettLa00
Ladell Betts,2,31,RB,BettLa00
Alfred Blue,4,23,RB,BlueAl00
Alfred Blue,5,24,RB,BlueAl00
Alfred Blue,3,25,RB,BlueAl00
Alfred Blue,2,26,RB,BlueAl00
Alfred Blue,5,27,RB,BlueAl00
Tommy Bohanon,1,23,RB,BohaTo00
Tommy Bohanon,0,25,RB,BohaTo00
Tommy Bohanon,0,27,FB,BohaTo00
Tommy Bohanon,0,28,FB,BohaTo00
Devontae Booker,5,24,RB,BookDe00
Devontae Booker,3,25,RB,BookDe00
Devontae Booker,3,26,RB,BookDe00
Devontae Booker,1,27,RB,BookDe00
Devontae Booker,4,28,RB,BookDe00
Devontae Booker,5,29,RB,BookDe00
Lorenzo Booker,0,24,RB,BookLo00
Lorenzo Booker,1,27,RB,BookLo00
Allen Bradford,1,25,RB,BradAl00
Ahmad Bradshaw,1,21,RB,BradAh00
Ahmad Bradshaw,3,22,RB,BradAh00
Ahmad Bradshaw,7,23,RB,BradAh00
Ahmad Bradshaw,10,24,RB,BradAh00
Ahmad Bradshaw,7,25,RB,BradAh00
Ahmad Bradshaw,11,26,RB,BradAh00
Ahmad Bradshaw,5,28,RB,BradAh00
Aaron Brown,1,24,RB,BrowAa00
Andre Brown,4,26,RB,BrowAn03
Andre Brown,3,27,RB,BrowAn03
Bryce Brown,3,21,RB,BrowBr02
Bryce Brown,3,22,RB,BrowBr02
Chris Brown,2,22,RB,BrowCh03
Chris Brown,9,23,RB,BrowCh03
Chris Brown,8,24,RB,BrowCh03
Chris Brown,4,26,RB,BrowCh03
Chris Brown,2,28,RB,BrowCh03
Donald Brown,4,22,RB,BrowDo00
Donald Brown,6,23,RB,BrowDo00
Donald Brown,4,24,RB,BrowDo00
Donald Brown,3,25,RB,BrowDo00
Donald Brown,6,26,RB,BrowDo00
Donald Brown,3,27,RB,BrowDo00
Donald Brown,2,28,RB,BrowDo00
Ronnie Brown,8,24,RB,BrowRo05
Ronnie Brown,7,25,RB,BrowRo05
Ronnie Brown,9,27,RB,BrowRo05
Ronnie Brown,5,28,RB,BrowRo05
Ronnie Brown,4,29,RB,BrowRo05
Ronnie Brown,1,30,RB,BrowRo05
Ronnie Brown,4,31,RB,BrowRo05
Ronnie Brown,2,32,RB,BrowRo05
Ronnie Brown,1,33,RB,BrowRo05
Rex Burkhead,1,24,RB,BurkRe00
Rex Burkhead,1,25,RB,BurkRe00
Rex Burkhead,3,26,RB,BurkRe00
Rex Burkhead,5,27,RB,BurkRe00
Rex Burkhead,2,28,RB,BurkRe00
Rex Burkhead,4,29,RB,BurkRe00
Rex Burkhead,3,30,RB,BurkRe00
Rex Burkhead,3,31,RB,BurkRe00
Rex Burkhead,2,32,RB,BurkRe00
Michael Bush,4,24,RB,BushMi00
Michael Bush,4,25,RB,BushMi00
Michael Bush,6,26,RB,BushMi00
Michael Bush,8,27,RB,BushMi00
Michael Bush,4,28,RB,BushMi00
Michael Bush,2,29,RB,BushMi00
Reggie Bush,12,21,RB,BushRe00
Reggie Bush,8,22,RB,BushRe00
Reggie Bush,10,23,RB,BushRe00
Reggie Bush,6,24,RB,BushRe00
Reggie Bush,3,25,RB,BushRe00
Reggie Bush,10,26,RB,BushRe00
Reggie Bush,8,27,RB,BushRe00
Reggie Bush,10,28,RB,BushRe00
Reggie Bush,4,29,RB,BushRe00
Reggie Bush,1,31,RB,BushRe00
Trenton Cannon,2,24,RB,CannTr00
Trenton Cannon,0,26,RB,CannTr00
Trenton Cannon,0,27,RB,CannTr00
Ka'Deem Carey,1,22,RB,CareKa00
Ka'Deem Carey,1,23,RB,CareKa00
Ka'Deem Carey,1,24,RB,CareKa00
John Carlson,2,30,RB,CarlJo00
Chris Carson,9,24,RB,CarsCh00
Chris Carson,10,25,RB,CarsCh00
Chris Carson,8,26,RB,CarsCh00
Delone Carter,2,24,RB,CartDe01
Delone Carter,1,25,RB,CartDe01
Rock Cartwright,1,23,FB,CartRo01
Rock Cartwright,4,24,FB,CartRo01
Rock Cartwright,0,25,FB,CartRo01
Rock Cartwright,1,26,FB,CartRo01
Rock Cartwright,1,27,FB,CartRo01
Rock Cartwright,0,28,FB,CartRo01
Rock Cartwright,0,29,FB,CartRo01
Rock Cartwright,3,30,FB,CartRo01
Rock Cartwright,0,31,FB,CartRo01
Rock Cartwright,0,32,FB,CartRo01
James Casey,2,27,FB,CaseJa00
James Casey,3,28,FB,CaseJa00
Jamaal Charles,5,22,RB,CharJa00
Jamaal Charles,9,23,RB,CharJa00
Jamaal Charles,17,24,RB,CharJa00
Jamaal Charles,9,26,RB,CharJa00
Jamaal Charles,16,27,RB,CharJa00
Jamaal Charles,12,28,RB,CharJa00
Jamaal Charles,2,31,RB,CharJa00
Tashard Choice,4,24,RB,ChoiTa00
Tashard Choice,3,25,RB,ChoiTa00
Tashard Choice,3,26,RB,ChoiTa00
Tashard Choice,2,27,RB,ChoiTa00
Tashard Choice,1,28,RB,ChoiTa00
Tashard Choice,1,29,RB,ChoiTa00
Charles Clay,2,22,FB,ClayCh00
Charles Clay,2,23,FB,ClayCh00
Glen Coffee,2,22,RB,CoffGl00
Tevin Coleman,3,22,RB,ColeTe01
Tevin Coleman,9,23,RB,ColeTe01
Tevin Coleman,7,24,RB,ColeTe01
Tevin Coleman,8,25,RB,ColeTe01
Tevin Coleman,6,26,RB,ColeTe01
Tevin Coleman,1,27,RB,ColeTe01
Tevin Coleman,2,28,RB,ColeTe01
Alex Collins,2,22,RB,CollAl00
Alex Collins,9,23,RB,CollAl00
Alex Collins,3,24,RB,CollAl00
Alex Collins,3,27,RB,CollAl00
