Peria Jerry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cam Johnson,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Charles Johnson,N/A,2,3,8,5,8,8,8,4,6,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dennis Johnson,N/A,N/A,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jarret Johnson,N/A,2,3,6,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael Johnson,N/A,2,6,4,9,10,5,8,8,7,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trevor Johnson,N/A,N/A,2,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Johnny Jolly,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arthur Jones,N/A,N/A,N/A,N/A,N/A,4,8,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Datone Jones,N/A,N/A,2,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jason Jones,N/A,N/A,N/A,N/A,6,N/A,N/A,8,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dion Jordan,N/A,N/A,2,1,N/A,N/A,N/A,3,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Kampman,N/A,N/A,3,5,7,9,13,13,7,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brett Keisel,N/A,N/A,N/A,N/A,N/A,1,2,9,7,6,8,10,9,9,6,3,N/A,N/A
Kingsley Keke,N/A,N/A,1,5,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chris Kelsay,N/A,N/A,N/A,2,6,6,8,7,7,8,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A
Devon Kennard,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan Kerrigan,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2,N/A,N/A,N/A,N/A,N/A
Darius Kilgo,N/A,N/A,N/A,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kenny King,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mathias Kiwanuka,N/A,N/A,5,N/A,9,3,N/A,N/A,N/A,6,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul Kruger,N/A,N/A,1,1,2,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Travis LaBoy,N/A,N/A,2,4,4,2,5,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Austen Lane,N/A,N/A,3,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kendall Langford,N/A,6,5,8,6,N/A,N/A,3,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Justin Lawler,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Manny Lawson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Lemonier,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sean Lissemore,N/A,N/A,N/A,2,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Corey Liuget,5,8,7,8,5,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chris Long,N/A,N/A,6,3,9,7,8,8,N/A,3,6,3,2,N/A,N/A,N/A,N/A,N/A
Erik Lorig,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Lynch,3,N/A,N/A,N/A,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Josh Mallard,N/A,N/A,2,N/A,N/A,N/A,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stansly Maponga,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sen'Derrick Marks,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cassius Marsh,N/A,N/A,2,3,3,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kareem Martin,N/A,2,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vaughn Martin,N/A,N/A,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jonathan Massaquoi,N/A,N/A,N/A,1,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ricardo Mathews,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert Mathis,N/A,2,3,3,7,6,7,7,10,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cliff Matthews,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aaron Maybin,1,1,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan McBean,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
